89686428,12028317,IN
17974340,1897358,CN
24528669,70561770,RO
44422946,80692102,RO
32043116,58889302,IT
86197433,2326324,PT
18050800,2405694,IN
31738243,25717779,UK
97978611,54177927,JP
14403425,25555452,UK
15422737,95216472,CA
16919104,61447542,FR
18145784,71330062,JP
38993971,32004146,PT
89301102,25793428,UK
5187811,23962296,RO
58602907,49297944,IN
38504867,11508137,US
31833644,55312108,UK
48417150,40749378,CN
91373509,1862283,IN
96347468,67509742,CN
76297829,65155090,DE
30461284,40674592,UK
84627785,50043237,DE
37330522,98530871,CN
53753562,42375245,IN
45174200,100105,IT
96111444,62072991,CA
97208180,54293,IT
27330293,25088895,CA
38015351,35141792,CA
21275413,84068419,JP
4548473,73918294,RO
6993521,8971510,UK
83049810,72507378,JP
87827929,21085017,IN
95741717,31830394,CA
94540846,63516988,IT
27301313,66227702,FR
34162980,45979934,RO
32845724,91401824,DE
64644329,204751,IT
427924,957861,DE
41316303,89526817,IT
76246524,53813145,CA
65126647,53864932,CA
44517677,12341559,PT
82746683,35796574,DE
83914579,81186970,US
12476386,37048064,CN
44457765,22152076,US
75842099,68055435,FR
19151167,81628082,CA
30317853,71780952,CN
98011912,96729650,US
28075635,90450759,RO
20908632,19608679,CA
39608617,86991623,RO
50032563,17047709,CN
65983842,56570704,CA
60297254,17552883,RO
12824639,6504932,JP
93356340,85547895,IN
72889886,27432797,CA
2311750,96981075,CA
53294151,25292107,IN
88310193,195496,PT
64096628,94307422,US
85385981,32299926,PT
27403559,68017347,IT
49557471,51725691,US
88380244,22454820,JP
91839149,53241028,FR
515928,19460813,UK
88009845,80767291,CN
97809561,42382025,UK
91699522,19687681,FR
31080585,62599468,UK
2787275,43194894,US
59253077,62629710,FR
84050758,24715356,IT
23835921,34080196,US
82163379,51967504,CN
94354757,77574947,RO
43852948,9567074,IT
57893446,8553469,US
91671437,37739513,UK
78264623,6200223,IT
5478883,61073863,PT
6579025,67756445,IN
5220314,84992931,PT
9583025,75196335,CN
86458274,78747480,RO
1060654,38392002,PT
87993816,61923055,FR
65092142,67577610,US
45407676,32819366,CN
10800658,1228858,UK
59288649,84077946,RO
12598162,50889800,FR
42100700,72462303,IT
18592340,13767270,US
6049118,31166685,PT
51312573,65170498,FR
31118824,88522191,DE
14740906,30867441,FR
29106394,97027105,IN
58643991,67830037,US
23738735,81918378,IN
85870220,42206114,CN
97651077,64055479,CN
78526380,34155192,CA
47572505,69184100,IT
59976230,33114543,RO
56609690,33566048,JP
41869528,16227998,IT
87610547,91054302,IT
21940588,369707,CN
69322055,46653675,CN
23901903,73458617,FR
80727130,37591180,PT
18424451,98987804,FR
989209,35788666,IN
11518929,29057621,CN
63133457,91270876,FR
4390482,2968557,CN
28410088,21894504,JP
71883667,33981749,IN
24596426,19598756,DE
84288142,91064895,US
83144573,13724353,CA
78741408,11096900,CN
30507237,24014993,FR
66090871,94116175,RO
88166379,87838783,UK
11849331,88272312,DE
79489811,19168129,PT
69435389,31795160,PT
97698154,24454963,US
76308237,58732587,IN
29418274,14856691,CN
5325897,79561192,DE
85150263,96838430,IT
20923757,8140770,IT
79099721,61488644,DE
50861380,75130803,CA
75113626,37426609,IN
46426727,32182313,FR
52547567,48329705,IT
47375815,58118668,CA
92118522,58398262,US
20719959,89488462,IT
86316826,39589997,JP
42502285,37708296,DE
93549890,37410735,IN
8475891,75162275,JP
44450531,35157495,RO
4114292,51226208,FR
42610234,46755098,PT
36751194,49754306,JP
38237092,17956573,CN
26562487,7588844,UK
29451782,50176491,IN
64365439,78587329,CN
9840910,7134867,US
54602605,33375784,CA
32924129,30271558,CA
84544823,19064243,RO
99799570,99840509,IN
91238253,853387,JP
28184527,34663235,PT
94581500,82186131,CA
1189072,65409103,DE
86546612,22757849,CN
47443825,51582535,IN
75762129,72251035,IT
34065957,8587585,CN
42879297,94192977,PT
20958475,44997193,IN
3010407,13895022,DE
30557193,73780506,IT
81040138,83429888,FR
22549064,42571934,PT
76284158,69051860,JP
32607951,2323984,US
92214419,15369123,FR
56819088,79914577,RO
57387873,39088588,PT
20420461,39063614,IN
38643384,47477765,FR
56951501,45153532,JP
9324150,10431317,IN
17763609,82647482,RO
48861332,18669210,UK
91134531,38589411,CN
23303942,65956989,UK
45466368,36865226,US
17182571,85970734,PT
39110527,98959512,DE
53645301,47825114,UK
38899289,90358750,CN
12993228,20567700,PT
81789610,66479264,DE
60370944,93915425,RO
20297284,71677204,IT
27544097,744330,DE
44573158,82458262,RO
80756583,52585650,RO
87923939,46020456,RO
3908479,9110267,CA
88099407,45630662,JP
39109036,82342960,DE
41505275,17957810,RO
73324395,45782815,CA
18344431,56861526,PT
69864475,4366446,DE
27377627,62808320,JP
66665694,6674386,CN
90873647,41127815,IN
12123062,36873206,UK
50439484,77951064,PT
45093598,25276661,IN
4463516,2671787,CA
69448571,74973614,PT
34365771,39934183,CN
39667432,1073736,UK
70909960,13648057,CA
74867602,48475923,UK
8254862,65702260,IT
14025576,82042668,DE
17058909,1806612,UK
17723660,12415138,PT
16845337,67139215,US
67738314,15349647,FR
17794022,71441227,CA
53229880,44205814,US
83650114,81151182,CA
66253994,66004040,UK
39061838,30832425,US
59820535,4866469,PT
76711423,92882055,FR
90875638,19998569,US
42168273,98929062,FR
82052654,67995952,UK
22056785,88228605,CA
16788288,16704725,PT
51250010,81562433,FR
56205411,18954753,CN
93432736,39506392,PT
12080396,21377998,FR
32336782,1499457,CA
31624022,38918665,IT
22009619,65796170,JP
64994499,36897996,UK
88546005,41109683,RO
49957602,99047429,IN
79125977,92222390,RO
17145911,95903470,RO
32435429,63087392,PT
67790052,97236685,DE
33204654,63535345,FR
97802153,66637058,UK
33510521,60853332,RO
44891156,51102614,CN
50342004,70462913,US
23260590,61634867,UK
30884862,73791328,CN
61976622,5992301,FR
49872648,20201178,PT
20438533,3790671,RO
98855137,44372620,FR
13426701,31753866,US
52087285,97756750,CA
81271054,75055091,CN
84693484,33127027,CN
20581743,5407398,CA
98837627,80145180,CN
60806319,38148592,FR
18354547,62978251,UK
86986673,6998491,CN
5210686,99201256,CN
12556099,17367582,IN
83122087,93181269,CN
50742454,42623981,IT
31146296,72167376,CN
42401677,60585123,JP
28535289,44827119,CA
20140100,86242552,IT
8001597,97255520,PT
37771748,47071348,PT
50529255,73492810,DE
81960380,79355860,US
76192929,42739728,UK
75885832,92153249,RO
53719768,55285213,DE
25729172,46365123,IT
28322574,56214210,IT
7193964,13665634,IT
19571574,91613193,US
1283427,50069980,FR
49145371,92569107,PT
97049263,37314489,IT
30781082,98752206,UK
40878758,3882689,UK
38482601,56560859,CN
76295085,95709687,FR
50960836,48862184,FR
69645541,65090633,PT
73566420,24235286,US
92146854,36141428,CA
2825607,66567563,DE
26133069,45547077,CA
14736738,24741480,RO
95177824,84151589,US
11673064,9230580,PT
39766692,58616042,UK
51853704,18882325,PT
16582360,42687147,JP
50064682,53320131,PT
58607977,73393343,UK
10927407,57261169,FR
81422802,26902133,CN
93001686,39797021,JP
642030,16839869,IT
157857,6984149,PT
52496198,65452119,PT
17063425,37465138,DE
19802052,18198433,UK
45066078,81437045,DE
20094084,74991573,CN
25935191,90227328,PT
44073044,91297140,UK
86836199,16612613,JP
8570706,12468157,UK
34215191,58564640,IT
48519435,76053359,US
6105646,75179869,US
66532227,78920716,US
9684185,52233454,US
37566580,52007412,JP
93212838,47323178,FR
60437155,33655020,CA
89015219,99944513,CN
94099104,66507828,PT
61080905,97530506,FR
80627020,308466,PT
72522018,88797055,DE
2568042,12289453,IN
27946753,69926462,CN
36842989,61835169,CA
86985306,51491400,CA
18793493,98618140,FR
1663030,36020561,US
96959757,73581303,CA
44430615,60676301,PT
73920463,79396037,FR
42791628,93148346,IT
98687146,85710000,UK
73427774,29386297,CN
71194197,86985872,RO
78486194,71666562,US
12786135,79682076,JP
83235411,99630473,IT
16805285,44628670,UK
48216854,54066790,CN
21164082,75325252,CA
69990900,10546967,US
16023527,92896735,PT
76630882,22037603,JP
66593268,95150387,CA
12309811,13575643,IN
63354819,49195878,FR
87194060,93177995,RO
6466702,34322577,PT
65391964,78508188,PT
80844748,22355083,UK
29097650,11138252,FR
74058121,93721065,UK
57283900,12741746,FR
95406861,57691684,US
31079891,59005978,CN
84711859,97984949,FR
77128090,79751813,DE
51975138,60161763,CN
10658592,918852,IT
31592622,81614796,JP
83721665,49983266,IT
14742535,28339282,CA
84912746,82775129,US
59888030,30889142,UK
27345254,84766926,RO
47828274,82868730,IT
29149510,96649570,US
98114279,33314454,CN
84806994,93443290,CN
70040741,5256630,DE
85677879,72739546,JP
98438954,65925031,DE
99106321,54794290,FR
42243747,47342161,FR
75771418,39106309,IN
72675460,28236408,CN
70110867,54801003,UK
13090068,75226647,RO
86585543,5412330,JP
45753250,16369446,DE
44188374,48244171,DE
20976634,80435844,CN
73531889,913251,RO
10194784,78549925,DE
37655579,98270054,CA
84166009,92598533,UK
35558385,47387575,US
11734684,51543517,FR
59339239,96972697,CA
72255041,24500100,UK
24085542,48862589,RO
95455536,65279696,PT
77584980,99116396,CA
65851885,77773081,CA
38210091,63233351,IT
36732305,12000038,UK
12205156,64140932,IN
22493504,58685049,RO
47949836,69372585,UK
79434371,18109659,IT
99995419,70273698,JP
57142309,9944125,UK
71376814,86221048,IN
18488984,81286793,US
39379654,81746284,IN
48856326,51890111,RO
53898178,81882760,CA
12408932,75298819,CA
89760229,18066417,RO
69521588,532400,IT
80051297,12304530,DE
57508102,65264050,UK
56249620,85145010,US
8461032,12471712,JP
36355964,54442715,PT
97710309,65815936,CN
30059997,94621461,IN
90461951,29339682,IN
44492028,57707146,FR
52266625,98601952,FR
60617213,51059034,UK
66261699,4473555,US
18807365,29970922,CN
95742292,60214438,CN
59178313,27739571,RO
42201501,54984861,JP
38178231,90365993,PT
45606774,94474048,CA
42534336,69451537,IN
20376289,62956820,JP
99535926,69680293,CN
71444496,56364215,CA
82050820,60494469,PT
82156780,31636033,PT
37894190,96401770,CN
7752459,12462122,UK
68397924,40678126,FR
64017748,36281948,FR
77807095,14632963,CN
27364678,9794685,CN
37863235,10500272,UK
17573137,72832741,JP
58882704,80679816,UK
52896011,70045553,JP
55154223,60746694,US
17074741,94651030,PT
18067248,80608499,CA
96800028,53168213,RO
88202114,40265126,RO
12757220,949746,IN
71322266,65756293,DE
37880066,73542237,US
91844164,63919348,FR
70750241,24911162,RO
41824374,45778659,IT
98624627,79846889,IN
28681966,95261632,IN
94167700,88138771,CN
30518743,85792147,JP
40651478,31273691,UK
63467668,7669321,CN
94486694,16511312,US
8458512,28585086,IT
80834691,1069468,PT
67703306,93244141,DE
47965594,51501148,CA
88808053,69788195,PT
1390026,19018400,US
71416007,70259171,FR
24422624,73898315,IN
68407810,4235598,IT
96464738,67452216,IN
90379861,17481419,FR
83940893,51368448,US
42272226,37909476,FR
96972840,33795859,CA
24976522,53911962,UK
29006473,48312468,JP
21306594,73802572,RO
39362147,92305636,CA
51552901,89341785,IT
89249390,84835178,US
35574406,61553024,FR
29835064,10716405,FR
89019627,18615770,FR
886373,43080381,CN
8474377,51431859,DE
41071905,91310911,US
15563040,65663344,CN
47069867,37430946,FR
42834146,18218204,JP
10869499,43857206,IT
16183430,35373777,PT
581021,88357626,CN
11066564,28489976,DE
39454600,74392398,US
16031250,19899192,IT
95969885,98292870,UK
42109532,55012367,CA
71432095,32488769,PT
50185858,92356125,PT
13141767,95767859,US
12612357,34412055,US
76738495,23650493,CA
82983576,42966505,RO
73743155,43432851,JP
28222336,8261489,PT
24774729,15249572,IN
18686023,28113883,UK
86416680,99425706,CN
66633044,42915892,IT
70646089,80995246,IN
61110044,18866899,RO
62890790,14872609,UK
13229581,3836643,CN
92909833,42630297,RO
19964349,86435011,PT
40729719,30644594,CA
98012434,22177523,PT
47919523,50986369,CA
5165548,11005494,FR
28055594,35102451,PT
24696863,89510623,DE
4088912,5213063,FR
21197755,47205816,RO
10076169,18484000,IT
36358124,30435669,UK
66894754,68296151,DE
33121173,74129210,FR
74293201,58891107,RO
37159228,65024834,CN
58432721,8723117,UK
13048540,74258743,UK
4103893,96833018,CA
81740915,19292750,IT
92550063,7487960,IN
61901036,30147641,IT
98964461,20199911,DE
4381110,19170672,IN
71160312,89158665,IN
97512615,89491302,IT
62986463,11742893,PT
6770849,41900416,IN
79088517,16693512,JP
69670622,12893423,US
95580292,6079339,CN
74071519,39749382,CA
53246985,51348769,UK
16551822,75072779,PT
56249859,39024690,RO
27149418,18406634,DE
57189797,59211275,US
87915501,79064687,IT
50381776,72057916,JP
30341017,22033632,JP
55215092,17110909,US
53356579,29184329,CA
14813947,88360247,DE
27043485,79062131,CA
98002366,98953626,CN
53459492,139996,FR
63268287,97221862,FR
8324615,70546171,IN
26403818,13361160,RO
29489533,98526128,CA
81592215,82393178,CN
73047667,27968980,JP
97160470,53738869,RO
10644273,74576978,PT
94565630,25734516,CA
63430554,55087780,IT
22063903,26879350,RO
62980066,85822133,PT
15564147,23172314,PT
36864000,90216814,UK
49596117,45939011,DE
18885992,49051838,DE
64756427,2104730,DE
88525304,81749920,CA
60782207,6945411,UK
42639503,45502415,CA
97038546,10023379,IN
13729129,75044420,US
60329351,37787512,US
11003551,1355206,CA
93467773,13217904,UK
26765647,93859839,RO
1349690,96636076,UK
54237016,81825535,UK
20232164,48042543,RO
89239029,81546492,JP
33175631,15451332,US
54352643,26745664,IN
12307551,82492490,UK
54464210,10256608,PT
14183502,91216696,US
22667514,38538305,FR
65536459,22588439,CA
38474380,88422391,UK
49182057,99076805,CN
10173625,95584906,FR
7628994,33372479,FR
92331960,91987360,US
60450638,17806777,IN
33484406,18136548,PT
15022003,66727338,JP
62475827,28700555,UK
27109327,49925078,FR
93288183,81071941,UK
78885612,86171397,DE
77778403,14658908,DE
39059957,72134346,IT
81464976,11316403,PT
95958531,27847614,UK
32305341,12753574,PT
35260875,49420647,IT
69342083,41394434,CA
33346514,80214092,CA
92160490,38318521,IN
49710229,53377064,IN
53621256,23011451,UK
58096393,42184076,RO
77659255,81129208,CN
70309331,23519306,US
20327966,85059510,FR
55837446,95761577,UK
5957738,34934753,DE
29469728,14414024,IN
97181960,91295390,CN
21073736,22458719,DE
11723580,69578073,DE
37746078,2634688,PT
37168423,70140176,CA
58160707,47682656,RO
87047697,3018573,FR
14127749,24504580,US
56918315,81371125,DE
76541770,46976473,DE
74810712,69856392,JP
47018450,72255742,IT
78139690,69524702,JP
11126666,6000079,CA
3211910,75113292,IN
16034878,39639069,PT
67990354,87597651,IN
71140676,25805436,RO
50187243,70935281,PT
93145023,27182760,UK
52150104,97792628,DE
74313473,40040242,US
21890641,18369377,IN
60508340,7720924,IT
47741626,65269995,PT
82725367,16482435,FR
64664719,19473058,UK
10440006,36270162,FR
2804885,28220693,IN
10646454,21190994,US
75652144,30912011,IN
20172591,92920190,CN
26916801,97666314,RO
4487453,98649397,IT
4568061,31458029,JP
847873,35664914,JP
95873902,50021608,FR
75184227,72568812,DE
70265681,9737983,PT
89651118,50357840,IN
80749433,15018665,RO
79606929,47695303,US
29011938,15153781,IT
7875285,62595272,CN
88440206,80747603,CA
14086262,71855453,IN
51630079,72872063,CA
52328708,76863621,IT
78535185,33902070,FR
62347076,94014113,US
89067993,77417500,PT
23911062,99700949,RO
7499828,15240140,CA
99440452,9740604,US
14262252,87045748,IN
86753367,79738303,UK
49891226,45480785,DE
93405597,16147248,JP
57651162,35336847,UK
17918625,77194051,JP
98614330,97848376,IT
65029208,14044724,UK
97168064,48825899,FR
85900325,40093921,RO
91714011,12898423,FR
51247925,62463191,FR
37368309,68220089,IN
45009227,87740862,CA
4267557,97743163,US
74104256,24481678,IN
794294,85305978,JP
37582168,57013372,UK
22305129,87415888,CA
9350312,46587759,CA
53511575,81828974,UK
8582254,73177812,PT
76821665,19947099,FR
6447153,34242354,RO
48629501,70229083,IT
11432643,45457864,IN
15574111,46996754,CA
21347014,56820657,RO
77420552,6240025,FR
78955912,97856082,CN
5407751,86802060,CA
42292034,25207128,DE
8359128,6925904,PT
8170911,87377588,IT
87128912,52477794,CA
89307338,18407828,US
9244126,90164173,FR
96336576,29690498,CN
34927625,41910107,IT
53550629,78385739,PT
35469237,69290143,PT
82301569,56090844,RO
19855997,72272368,RO
61651237,32373257,FR
1418677,89650111,DE
49944566,31640783,CA
40638663,52069169,US
98823860,94332374,DE
63429305,63891639,RO
9744605,21862277,CN
42017610,54608622,DE
60094335,21613728,CN
95237688,97174450,RO
95510445,37025641,FR
1619126,89665491,IN
81905151,12474535,IT
64891167,45599748,PT
35172897,82818586,PT
52316982,76508113,UK
92634885,45882356,FR
17689516,59489181,IN
43587616,28502793,CA
68855065,43749367,JP
70209262,93790153,UK
99536322,80593976,UK
8963794,1642649,PT
10367530,74994367,RO
92722890,9970207,IT
50336152,80587064,CA
28990445,42064085,CN
77688025,55158791,UK
19556023,46957424,UK
35061368,79375121,IT
41293474,82041797,PT
760513,37464380,CN
50756081,26760914,CA
26449907,83848417,PT
67330081,415755,PT
3267461,2624681,FR
84076962,51896324,RO
31747096,17041075,RO
99282912,24183111,PT
19266040,64443435,US
80133164,57785361,DE
93939171,39041169,DE
40311901,31812494,DE
43740158,9957792,DE
50425704,63144106,PT
84303072,62731838,JP
83733787,15905316,FR
20376257,9326540,PT
1153812,77003223,DE
2781833,70757591,UK
57179383,2528987,DE
98341419,63446315,FR
18655517,65252271,CN
29692250,53541722,CN
72631262,80709739,PT
77039158,65925769,JP
8296336,14376952,US
63838656,57935457,UK
11093151,92719902,UK
10707665,28246303,DE
9277714,49424505,FR
91271912,20797245,UK
49103695,2195696,UK
48651729,62568275,CN
68733641,37525436,FR
63355179,45087852,DE
17980643,1014029,DE
65966639,63121340,US
11720713,34281045,FR
48391099,61400499,IN
501455,52174855,JP
92658317,19284525,US
53595417,51799492,DE
21630652,36489064,CN
2949761,13856502,UK
72774389,93984810,JP
27366648,19923753,UK
34855337,55149711,JP
46704374,80901173,PT
51265654,39994215,CN
25009314,19787644,JP
96187129,10289460,RO
31158512,79409952,IT
43347167,44615773,RO
74707927,81589219,RO
10755911,38304584,CN
56714203,37396048,CA
81934168,44940338,US
95809743,25306366,PT
29347354,82668641,CA
95037808,53049818,PT
2993995,17990423,FR
42938680,18591489,CN
7264033,65695461,FR
14503967,31445289,US
31858914,1090102,FR
21377242,56746925,FR
89874397,56164058,PT
28361425,21217516,CN
10292019,27804846,RO
94627106,80742649,CA
7482419,89266402,PT
68213192,43520556,FR
19815041,4965974,IT
49865096,99025971,PT
11925902,45278510,RO
32687475,38285751,RO
2126869,1783629,RO
98795476,91164314,JP
13105805,96685355,US
89582952,91803448,US
33738986,1627229,IT
9511981,80251328,JP
27467354,75369227,PT
7976720,77461343,IT
61232064,39332749,IT
49333662,64109713,UK
84307564,93770375,UK
2928818,4783423,US
13873442,99354037,PT
22634125,8801672,FR
81614761,53755836,US
93411035,86801487,JP
88331934,4307618,US
94714486,7504217,FR
68792159,79162783,PT
26991205,17033863,DE
58345320,11990141,FR
86189489,75303482,PT
63690364,66823525,IN
52758892,57788472,CA
49010384,28054160,IT
22583051,26381203,JP
71138137,35300969,CN
65948077,73526827,CN
69496506,7514440,IT
6026692,1312810,CN
46815039,38506022,IT
10453471,20866145,RO
76160253,51392731,FR
76048795,31182542,IT
65528933,84780697,UK
91412526,21878483,FR
38557574,45243189,RO
51346404,78002105,CN
6863931,42309398,CA
30714677,86983138,CA
10206434,46095412,UK
74502599,24056246,IT
18702976,2858624,CA
53088540,35195682,UK
92692771,8406676,PT
21206602,39692800,PT
50792682,5315707,JP
36978067,4913440,PT
73200160,42258837,JP
18944963,17664510,JP
52956275,49361622,PT
10918456,4987144,CN
95897171,21957976,US
89505846,57523050,CN
6584738,10103199,CN
88260028,69951227,PT
39190808,10130427,JP
49517166,17102911,CN
34763311,28799254,RO
28797863,310687,DE
50324015,70047122,IT
73909075,85256393,CN
17023257,68144248,DE
18734441,89986922,DE
96224302,66603137,PT
33405414,17751505,JP
88125752,17072511,US
59400515,96954153,RO
100647,87321853,IT
10938599,81892643,RO
68004626,29065856,CN
52526918,16730473,DE
77525655,9999246,FR
45261635,73481500,IN
25733951,48649331,FR
45875076,82774947,JP
71015715,89137241,CA
85695616,90216682,RO
48435483,26993744,IN
72821554,2072727,PT
85626552,65936691,DE
35719440,3090467,RO
74101242,97329058,FR
20630752,8927398,PT
63873375,96545306,CA
67880152,89922138,IT
98733166,87609284,DE
26530933,67906636,FR
39102622,41729428,JP
30932329,4109997,IN
70183563,83417156,UK
43345962,45502767,FR
28840853,96946989,IT
92723303,14713108,CA
15022775,96667146,RO
55814084,16260682,IT
28825995,79978506,US
45385818,21732530,RO
12343576,48836644,US
43032282,66025331,US
4990204,13771878,JP
78526329,50199323,IN
15503701,8600346,JP
14264425,73305313,PT
58522483,8071793,CN
3213668,93293476,CN
81170908,63704464,PT
39911360,90416282,JP
92019412,59703879,DE
56390761,67892321,FR
80438024,13917635,CN
25002044,41631230,CN
30106226,8559792,RO
92711864,46115438,DE
37596594,87592147,PT
9604229,52657139,FR
50381517,68516327,FR
46837887,42766917,PT
96144692,46128398,IN
2642212,76676970,UK
75585645,61520855,JP
78663207,58032241,FR
12727486,54326955,RO
87780523,5353602,PT
12593584,67007923,IT
80748102,87491087,IT
83919803,8465909,JP
82989428,64987994,FR
59433968,82194013,RO
48146790,33130759,US
12144268,58461748,IN
73936342,5302026,CN
51626402,56204925,IT
13640275,89505234,CA
85225569,30089220,JP
71914204,93653120,IT
62366392,20069987,UK
3571,60379066,UK
51982256,24720608,UK
47374240,83272645,IT
39071389,92604444,JP
40455733,98269626,CN
84172080,54671924,RO
68132044,85931388,RO
12319653,14624637,US
18480785,81855010,CA
24068189,51151499,IN
20035104,48046646,JP
66753552,95909141,IT
36733940,27518134,PT
69765270,10733583,PT
81349360,14816653,JP
45708227,56420908,US
58053807,3408354,CA
89322097,61987646,US
90810833,35472687,DE
46790710,72306526,JP
912006,15831452,IN
85583957,50320562,FR
90255052,52505564,IN
6276577,65591924,FR
65593338,56314776,IT
71518233,78669686,JP
78496093,65844394,PT
6821010,83932549,IT
37652273,47175231,CA
18037453,70850018,IN
77539799,52543390,DE
69776870,58885209,RO
34809522,61747502,PT
6756997,2952184,DE
23170431,66526097,IT
93423390,47641300,CN
98132839,80855548,CN
10543180,88075541,PT
75581387,42005615,UK
6192664,25048384,US
84680185,7288169,FR
60653330,84067935,DE
32115921,69872572,PT
13321664,63739577,IN
19973442,25249494,IT
67884902,22549653,DE
43406300,52852944,CN
8601829,2424305,CA
9620611,3323919,DE
89329101,35956100,PT
56829502,86449115,FR
18530435,72997711,CA
52815450,19013690,CN
57037006,47373287,FR
35648519,89975575,DE
80159588,43887806,CA
37611822,7086761,UK
12719238,51724686,UK
11792749,23057350,RO
54053802,2254247,JP
92227332,25138184,FR
6795281,87147333,JP
7477712,57535587,IN
93180904,50004700,PT
61864491,54594161,UK
58277251,93692688,JP
65323200,3227472,PT
26088110,33454124,US
13928862,54708734,FR
92417426,66333612,US
23561720,7291190,RO
90432386,70309083,US
34584557,7076309,PT
59814762,61243265,UK
88751863,47877148,DE
27050840,4174097,US
49659672,22524504,FR
43151556,30341835,CN
2144326,5535654,CN
53418586,86029447,CA
68359506,1809486,IT
5214041,76568151,DE
42971864,42683358,DE
11558319,11799255,RO
98253455,36770867,CN
34312563,91806858,CN
23203342,58861747,CN
41306548,75256906,IN
56804861,99093873,US
87325580,24992240,US
7661167,12671589,DE
28259597,31412588,RO
65520895,24424434,JP
12971624,39781865,CA
12237635,7680383,JP
93837014,20586096,FR
89764017,85876015,IT
71313385,94142698,IN
29268341,65364387,IN
89297847,31885894,IN
50344540,5399753,PT
70550167,62187178,JP
7844607,91204921,IN
23053592,74190865,CN
12274804,72491075,DE
3586767,23510524,IT
64990808,45376298,UK
2128965,83632520,JP
27796733,38417665,UK
5972004,85457423,PT
49535749,86277281,PT
44401973,22444845,PT
18442679,43108496,US
66040245,3130609,FR
93722388,91005400,FR
92269868,90744958,RO
21654414,2734513,RO
43407601,42754918,US
80739669,55329416,CA
28741847,99089115,IN
46350253,57260255,RO
76901235,26010070,PT
46733247,99261307,CN
13187271,1518341,CA
95096723,8553686,CN
77133920,29582491,RO
39460120,61554724,FR
26874734,25051327,CA
81025949,60799917,UK
30689515,66077647,JP
84759266,44380868,US
43990927,46643950,FR
48020790,84432533,CN
40861088,57957032,UK
27644567,61032852,FR
95329328,44043951,JP
76597682,27614434,IT
12722248,63033817,DE
87123918,65597815,CN
11444656,3850177,CA
50671918,44030888,FR
4195558,71735769,US
95170379,99197113,JP
1611817,84493090,FR
54044135,4473306,CN
34972965,7747914,IT
11318256,7745022,CN
32578904,37135936,CA
41596967,64188702,JP
14307948,32654054,FR
33498578,40813755,CA
37471560,94247955,JP
62191636,16031281,US
29087263,15006325,RO
2553528,60903814,FR
51079614,78087375,IN
78346714,71284023,CN
37883969,58268624,CA
72625976,38108966,CA
7844497,7731144,CN
56540238,99781296,CA
54823303,41808011,UK
84759507,52775639,US
60710201,65919775,IN
44101741,26918272,RO
29306530,24402899,CN
79900595,97747475,CN
45582117,74818827,UK
69307313,44500748,PT
36188115,35198460,IN
7644376,36229699,IT
60521858,44896802,PT
22976330,82782110,DE
92571694,24494393,PT
67410512,66590265,RO
26027895,28688518,FR
11796402,40850279,IN
98324775,57601175,CA
88144124,19810421,DE
87640569,1551225,UK
41862560,76550955,IT
74285399,12639795,US
83385856,2393146,DE
98993348,13237775,IN
91862300,90426039,FR
12745298,69692869,CN
71198351,11902964,FR
59147800,61662959,US
7375254,92072370,IT
91067422,63083199,PT
28929114,47710604,DE
73344313,72370746,RO
91634184,93662144,UK
15225639,778374,RO
36987390,64940476,PT
32043687,17672226,RO
27929958,77300632,CN
29734853,34111721,RO
51767764,52519364,IN
84406542,42668953,FR
38406774,75730021,DE
4193442,94505265,CN
43053765,27825622,RO
31436739,34734561,DE
11855107,27384850,IT
22363336,16932077,JP
98880557,75346880,CN
66643361,14100312,CN
55216344,50869817,DE
2735012,90254130,IN
53791592,19513266,IT
83250449,2577730,CN
28183752,94787977,PT
73208941,52089389,IT
29494158,10961487,UK
44440506,43226594,JP
8686382,13681803,JP
73163374,11646264,FR
80364108,74427753,CN
72736159,32711571,IN
33533716,45346405,IN
67208147,7408850,FR
89227250,3835684,UK
93236800,79419739,FR
19039867,55817028,CA
3563618,63449715,US
24591373,58634337,CN
67334763,26528604,DE
48450717,18710485,IT
28259967,19857296,UK
95083275,85715679,CN
319771,6726126,IN
61121718,70999051,US
41815934,26307381,PT
63102638,23471578,FR
48423306,65694096,DE
87788965,84069185,JP
66797580,49022197,CA
39221005,35712787,IT
29541722,21893052,JP
41959402,44717291,CN
66241818,11581917,IT
95631552,66061285,FR
69696858,70481880,IT
84012082,86400922,RO
41200291,23486004,JP
26792386,21510617,PT
6080326,77179865,JP
67498904,41122908,IT
42519928,26069938,US
26831723,72818684,FR
63626619,4562853,IT
40981154,57250569,DE
53601309,77955200,UK
94787779,61330397,FR
12921533,53976731,US
80241287,9025271,FR
91222856,76684205,IN
6346478,4921520,CN
36209775,19843981,DE
83814905,39552628,CN
29018748,16140417,FR
33150211,21561509,CN
94001379,3607497,US
75512181,52655538,IN
39793740,48489994,DE
28308972,2424436,CA
77241163,24730873,JP
74991539,81299584,PT
65527595,13119318,JP
86198369,7652708,IN
72211286,76238599,PT
2015417,74265198,IN
60487186,15184755,RO
79262000,19428408,RO
85930305,78477175,PT
51235563,2343195,JP
45890563,9967921,CA
57620118,37658072,PT
9306239,96688632,IN
27855790,28442298,IN
50659350,38240833,IT
72755745,95145738,IN
71457873,45227035,RO
97519059,39734861,CN
44708528,47680631,UK
64281856,33243547,CA
97581742,9538903,DE
20768181,94209327,RO
